laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,target_bad
4.0,-0.04335760918289874,2.0,0.0,-0.02308711990106725,1.0,3.0,2.0,3.0,3.0,3.0,2.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.02717163021283131,0.0,5.0,-0.055044814675534036,1.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.020697238624804336,2.0,3.0,0.1166792402285897,1.0,4.0,4.0,3.0,1.0,1.0,4.0,0.022861368934175147,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,2.0,9.0,0.014803053019377904,4.0,3.0,2.0,3.0,1.0,3.0,2.0,0.04720563747489138,3.0,2.0,3.0,4.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,2.0,2.0,-0.07937503754802865,5.0,2.0,4.0,2.0,1.0,3.0,3.0,-0.11711817517494318,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.00774845544875039,2.0,3.0,0.05025667241558194,2.0,3.0,2.0,4.0,1.0,2.0,3.0,-0.13537637658048035,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,3.0,6.0,0.07246815309308427,1.0,3.0,4.0,3.0,1.0,4.0,4.0,0.022861368934175147,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
3.0,-0.03850181549187851,2.0,6.0,-0.08004597257644286,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.03799930241761543,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.02717163021283131,3.0,1.0,0.16862373637581693,5.0,4.0,3.0,3.0,1.0,2.0,297.0,-0.09277390663422695,2.0,2.0,1.0,4.0,1.0,2.0,2.0,0
1.0,-0.03364602180085828,2.0,2.0,-0.00536031020296523,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.11711817517494318,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,1.0,-0.04918296126938875,1.0,3.0,1.0,4.0,1.0,3.0,3.0,-0.1536345779860175,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03526461969786503,2.0,0.0,-0.04907702415963913,3.0,4.0,1.0,2.0,1.0,2.0,3.0,-0.09277390663422695,1.0,2.0,1.0,4.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,0.0,-0.08078753234469016,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.04408536955279449,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.02717163021283131,4.0,1.0,0.24302689978996228,5.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.098859973769406,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.014222847036777363,3.0,3.0,0.1760393340582899,5.0,3.0,2.0,3.0,1.0,2.0,4.0,-0.11711817517494318,3.0,3.0,1.0,4.0,2.0,1.0,2.0,0
2.0,-0.02393443441881782,1.0,1.0,0.18048869266777368,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.053291704610070434,1.0,3.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.014222847036777363,2.0,0.0,-0.06556790091066232,5.0,3.0,4.0,3.0,1.0,4.0,4.0,-0.07451570522868978,3.0,3.0,1.0,3.0,1.0,2.0,2.0,0
4.0,-0.03850181549187851,4.0,1.0,-0.028383975388547932,4.0,5.0,3.0,3.0,1.0,4.0,4.0,-0.14146244371565941,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.03850181549187851,2.0,0.0,-0.058646676407020905,1.0,3.0,1.0,2.0,1.0,4.0,3.0,-0.14146244371565941,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.02717163021283131,2.0,1.0,0.04665481068409508,1.0,5.0,2.0,3.0,1.0,4.0,4.0,-0.025827168147257315,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0
4.0,-0.04335760918289874,2.0,4.0,-0.10006808631911984,3.0,3.0,1.0,1.0,1.0,4.0,1.0,0.09589417455632383,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,3.0,-0.10910805301775355,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.0562575038231526,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,4.0,3.0,-0.1067421242333455,4.0,3.0,4.0,3.0,1.0,3.0,1.0,-0.0014828996065410838,3.0,2.0,182.0,3.0,2.0,1.0,2.0,0
2.0,-0.03850181549187851,2.0,5.0,-0.10112745741661598,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.050171436687973546,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
2.0,-0.03580415233020061,0.0,1.0,0.06978441297942739,2.0,5.0,3.0,4.0,1.0,4.0,3.0,-0.09277390663422695,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,2.0,2.0,-0.08601376309233777,398.0,4.0,3.0,2.0,1.0,4.0,1.0,-0.09277390663422695,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,3.0,-0.03929549769275814,4.0,4.0,2.0,1.0,1.0,4.0,1.0,0.08980810742114478,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
1.0,-0.03364602180085828,2.0,2.0,-0.041520176997500026,5.0,3.0,2.0,4.0,1.0,4.0,3.0,-0.15972064512119657,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.030408826006844795,4.0,1.0,0.12091672461857425,5.0,5.0,1.0,3.0,1.0,4.0,3.0,0.1019802416915029,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.030408826006844795,2.0,1.0,0.02257177440101624,5.0,4.0,2.0,2.0,1.0,4.0,2.0,-0.13537637658048035,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0
4.0,-0.04335760918289874,2.0,2.0,-0.08495439199484163,1.0,3.0,1.0,4.0,1.0,2.0,2.0,-0.1536345779860175,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,2.0,1.0,-0.04985389629780297,5.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.06234357095833166,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,4.0,5.0,0.04714918386292661,1.0,5.0,3.0,3.0,1.0,4.0,4.0,-0.0136550338768992,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.041739011285892,2.0,6.0,-0.10497650573751861,1.0,4.0,4.0,2.0,1.0,4.0,2.0,0.12632451023221913,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0
3.0,-0.03364602180085828,2.0,2.0,-0.04519266346881997,1.0,5.0,3.0,1.0,1.0,288.0,4.0,0.028947436069354203,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.02717163021283131,3.0,3.0,-0.0462520345663161,2.0,5.0,4.0,3.0,1.0,3.0,4.0,-0.098859973769406,568.0,3.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.041739011285892,2.0,0.0,-0.12422174734203176,1.0,3.0,4.0,3.0,1.0,3.0,3.0,-0.11103210803976413,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.041739011285892,4.0,6.0,-0.10720118504226049,4.0,5.0,4.0,3.0,1.0,3.0,4.0,-0.08668783949904789,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
144.0,-0.03364602180085828,2.0,471.0,-0.0020762598007272068,1.0,2.0,3.0,2.0,1.0,4.0,3.0,-0.11103210803976413,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.04335760918289874,2.0,0.0,0.36665550686776144,5.0,1.0,1.0,3.0,1.0,2.0,2.0,-0.14146244371565941,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1
1.0,-0.03850181549187851,0.0,0.0,-0.11376928584673654,1.0,5.0,4.0,3.0,1.0,3.0,3.0,-0.08060177236386884,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1
1.0,-0.03364602180085828,4.0,0.0,-0.10497650573751861,1.0,5.0,4.0,3.0,1.0,4.0,3.0,0.08372204028596572,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,0.0,0.0,-0.10910805301775355,1.0,3.0,4.0,3.0,1.0,4.0,3.0,0.010689234663817031,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,2.0,3.0,-0.07139444194689108,1.0,3.0,4.0,2.0,3.0,2.0,4.0,-0.13537637658048035,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,4.0,0.0,-0.04773515410281069,1.0,2.0,4.0,1.0,1.0,4.0,3.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,70.0,3.0,-0.039260185322841604,1.0,4.0,4.0,3.0,1.0,4.0,1.0,-0.11103210803976413,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,2.0,3.0,-0.05550387548444903,1.0,3.0,4.0,3.0,1.0,4.0,4.0,0.11415237596186101,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1
4.0,-0.03526461969786503,0.0,0.0,0.029351749424991514,5.0,3.0,1.0,2.0,1.0,4.0,2.0,-0.10494604090458506,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.014222847036777363,2.0,6.0,0.0747281447677427,1.0,3.0,4.0,3.0,1.0,4.0,4.0,-0.025827168147257315,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03364602180085828,3.0,0.0,-0.05769324241927438,1.0,5.0,4.0,3.0,1.0,4.0,3.0,0.004603167528637974,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1
4.0,-0.041739011285892,2.0,3.0,-0.09512435453080453,1.0,4.0,4.0,3.0,1.0,2.0,3.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.025553032315824568,4.0,3.0,0.02687988353083386,1.0,4.0,2.0,3.0,3.0,2.0,1.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
4.0,-0.03688321759487177,4.0,0.0,-0.09328811129514457,1.0,3.0,3.0,3.0,1.0,2.0,2.0,-0.08668783949904789,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1
104.0,-0.041739011285892,1.0,0.0,-0.0965721616973826,2.0,4.0,2.0,3.0,1.0,3.0,4.0,-0.10494604090458506,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03850181549187851,2.0,4.0,-0.10229276562386173,5.0,3.0,4.0,2.0,1.0,2.0,3.0,-0.13537637658048035,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,3.0,-0.08294158690959896,1.0,1.0,4.0,3.0,1.0,2.0,3.0,-0.098859973769406,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1
1.0,-0.041739011285892,2.0,0.0,-0.09710184724613066,1.0,2.0,3.0,3.0,1.0,2.0,4.0,-0.11711817517494318,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03688321759487177,2.0,4.0,-0.10434088307902092,1.0,3.0,4.0,4.0,1.0,3.0,1.0,0.004603167528637974,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1
1.0,-0.02717163021283131,3.0,9.0,-0.07157100379647377,1.0,4.0,2.0,3.0,1.0,1.0,3.0,-0.13537637658048035,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,3.0,2.0,0.004421216263915765,1.0,5.0,4.0,1.0,1.0,3.0,4.0,-0.03799930241761543,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.04335760918289874,4.0,2.0,-0.027818977469883325,1.0,3.0,1.0,1.0,1.0,4.0,1.0,-0.0136550338768992,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,4.0,3.0,-0.10335213672135787,1.0,3.0,4.0,4.0,1.0,2.0,3.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03850181549187851,2.0,6.0,0.015933048856707117,2.0,3.0,3.0,3.0,1.0,2.0,2.0,-0.03799930241761543,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.030408826006844795,4.0,46.0,0.1488134968526392,1.0,3.0,2.0,3.0,1.0,2.0,2.0,0.016775301798996087,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,3.0,3.0,-0.11115617047291274,1.0,2.0,4.0,4.0,33.0,4.0,1.0,0.010689234663817031,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,2.0,0.0,0.3582864751975419,1.0,5.0,4.0,3.0,1.0,2.0,4.0,0.06546383888042855,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
4.0,-0.04335760918289874,1.0,6.0,-0.13202578109358662,4.0,2.0,4.0,2.0,1.0,2.0,2.0,-0.13537637658048035,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1
1.0,-0.04012041338888526,1.0,3.0,-0.07142975431680762,1.0,3.0,4.0,1.0,1.0,1.0,4.0,-0.10494604090458506,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03364602180085828,2.0,3.0,-0.06267228657750622,3.0,5.0,3.0,3.0,1.0,2.0,3.0,-0.06842963809351071,1.0,632.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,1.0,0.0,-0.11444022087515077,2.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.08668783949904789,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03850181549187851,3.0,5.0,-0.09392373395364226,4.0,3.0,3.0,4.0,1.0,3.0,2.0,0.08980810742114478,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,0.0,9.0,0.002443723548589643,1.0,3.0,1.0,3.0,1.0,4.0,3.0,-0.06234357095833166,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1
2.0,-0.03364602180085828,4.0,2.0,0.0199233466572759,1.0,2.0,2.0,2.0,1.0,4.0,3.0,-0.1292903094453013,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03850181549187851,0.0,0.0,-0.08453064355584318,1.0,2.0,2.0,2.0,1.0,1.0,1.0,-0.12320424231012224,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1
3.0,-0.03850181549187851,2.0,3.0,-0.06514415247166387,1.0,2.0,4.0,2.0,1.0,3.0,1.0,-0.1292903094453013,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,1.0,2.0,0.09535056879900082,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.053291704610070434,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,2.0,6.0,-0.11924270318379991,1.0,2.0,4.0,2.0,1.0,4.0,2.0,0.04111957033971232,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
3.0,-0.030408826006844795,3.0,9.0,-0.07994003546669325,1.0,5.0,4.0,3.0,1.0,4.0,1.0,-0.08060177236386884,3.0,2.0,1.0,4.0,140.0,2.0,2.0,1
2.0,-0.02717163021283131,0.0,9.0,-0.07835097882044904,1.0,3.0,4.0,3.0,1.0,4.0,4.0,0.08980810742114478,3.0,3.0,1.0,4.0,2.0,28.0,2.0,1
3.0,-0.03688321759487177,2.0,2.0,-0.06556790091066232,1.0,3.0,2.0,3.0,1.0,1.0,1.0,-0.07451570522868978,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1
3.0,-0.03526461969786503,4.0,6.0,-0.06542665143099617,1.0,2.0,2.0,1.0,1.0,1.0,3.0,-0.08060177236386884,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.11500521879381537,5.0,5.0,4.0,2.0,1.0,2.0,3.0,-0.10494604090458506,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1
3.0,-0.03364602180085828,2.0,0.0,-0.11387522295648615,1.0,4.0,4.0,3.0,1.0,3.0,4.0,-0.050171436687973546,1.0,485.0,1.0,3.0,1.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.09854965441270871,5.0,3.0,4.0,2.0,1.0,2.0,2.0,-0.06842963809351071,3.0,2.0,1.0,675.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.10193964192469636,5.0,4.0,4.0,2.0,1.0,4.0,4.0,-0.08668783949904789,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.09890277811187409,5.0,3.0,4.0,2.0,1.0,4.0,1.0,-0.1292903094453013,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03688321759487177,2.0,0.0,-0.11052054781441506,5.0,3.0,4.0,2.0,1.0,2.0,2.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,0.0,-0.11553490434256344,5.0,3.0,4.0,4.0,1.0,2.0,3.0,-0.14146244371565941,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,0.0,-0.10469400677818631,1.0,2.0,4.0,2.0,1.0,4.0,2.0,-0.13537637658048035,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03688321759487177,0.0,0.0,-0.06687445859757422,2.0,2.0,3.0,2.0,1.0,3.0,3.0,-0.11103210803976413,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.014222847036777363,3.0,9.0,0.09407932348200546,1.0,5.0,3.0,3.0,1.0,4.0,4.0,0.1019802416915029,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
667.0,-0.03364602180085828,2.0,2.0,-0.029196159896628306,1.0,5.0,4.0,3.0,1.0,2.0,2.0,-0.04408536955279449,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.04335760918289874,1.0,6.0,-0.10501181810743515,1.0,5.0,4.0,2.0,1.0,4.0,4.0,-0.06842963809351071,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,2.0,3.0,0.40609942406453425,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.14146244371565941,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.014222847036777363,2.0,9.0,0.11035832601352942,1.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.06234357095833166,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03688321759487177,2.0,5.0,-0.07870410251961442,1.0,2.0,4.0,2.0,1.0,4.0,1.0,6.997494305849376,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03688321759487177,2.0,3.0,-0.03466957723369168,1.0,3.0,2.0,2.0,1.0,2.0,1.0,-0.13537637658048035,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.041739011285892,1.0,1.0,0.03380110803447529,1.0,5.0,2.0,2.0,1.0,4.0,4.0,0.16892698017847252,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1
4.0,-0.03688321759487177,3.0,2.0,-0.08347127245834704,1.0,4.0,4.0,2.0,1.0,1.0,1.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
3.0,-0.04119947865355642,2.0,0.0,-0.10352869857094056,2.0,5.0,1.0,2.0,1.0,4.0,4.0,0.010689234663817031,3.0,3.0,14.0,2.0,1.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,0.0,-0.12051394850079528,1.0,4.0,4.0,3.0,1.0,2.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.041739011285892,2.0,2.0,-0.07739754483270252,1.0,2.0,114.0,2.0,2.0,2.0,3.0,-0.16580671225637564,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,2.0,3.0,0.23974284938772425,4.0,4.0,1.0,3.0,2.0,2.0,4.0,-0.11711817517494318,1.0,2.0,1.0,75.0,192.0,2.0,2.0,1
1.0,-0.02717163021283131,3.0,6.0,0.0958802543477489,1.0,3.0,4.0,3.0,1.0,3.0,2.0,-0.10494604090458506,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,3.0,-0.0788806643691971,1.0,2.0,4.0,1.0,1.0,3.0,2.0,-0.08668783949904789,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.03526461969786503,2.0,3.0,-0.08251783847060051,1.0,3.0,3.0,2.0,1.0,2.0,1.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.04335760918289874,3.0,0.0,-0.10462338203835324,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.004603167528637974,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.020697238624804336,0.0,9.0,-0.011575287308275898,2.0,4.0,4.0,3.0,1.0,4.0,4.0,-0.07451570522868978,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1
1.0,-0.04012041338888526,4.0,0.0,0.02370177023834545,1.0,5.0,3.0,3.0,2.0,4.0,2.0,-0.019741101012078256,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1
2.0,-0.04012041338888526,2.0,5.0,-0.12475143289077983,1.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.098859973769406,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,2.0,3.0,0.06282787610586943,1.0,3.0,2.0,2.0,1.0,2.0,1.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,0.0,3.0,-0.012987782104937414,1.0,3.0,4.0,2.0,1.0,1.0,3.0,-0.025827168147257315,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.02717163021283131,3.0,3.0,0.010283069670061054,1.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.12320424231012224,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1
4.0,-0.03688321759487177,3.0,9.0,0.1344766746665248,5.0,2.0,4.0,3.0,1.0,4.0,3.0,-0.11711817517494318,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1
3.0,-0.02717163021283131,2.0,3.0,0.0013490400811769685,1.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.04335760918289874,2.0,2.0,0.015509300417708661,1.0,2.0,1.0,2.0,1.0,4.0,2.0,-0.08668783949904789,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,1.0,0.26089495896773046,1.0,3.0,1.0,2.0,1.0,4.0,3.0,-0.14146244371565941,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1
4.0,-0.03688321759487177,0.0,9.0,-0.00024001656506723645,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.06234357095833166,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,2.0,-0.004053752516053328,1.0,4.0,3.0,1.0,1.0,3.0,3.0,-0.019741101012078256,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.03688321759487177,1.0,0.0,-0.06556790091066232,1.0,5.0,2.0,3.0,1.0,4.0,4.0,-0.04408536955279449,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1
4.0,-0.04012041338888526,2.0,0.0,-0.09837309256312603,3.0,3.0,2.0,3.0,1.0,2.0,2.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.02717163021283131,2.0,6.0,-0.07750348194245213,5.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.03799930241761543,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
2.0,-0.03688321759487177,4.0,2.0,-0.0792337880683625,1.0,2.0,146.0,3.0,1.0,2.0,1.0,-0.09277390663422695,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1
4.0,-0.04012041338888526,2.0,2.0,-0.06556790091066232,3.0,3.0,4.0,2.0,1.0,4.0,3.0,-0.10494604090458506,141.0,1.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,2.0,10.0,0.25270248914709365,1.0,3.0,2.0,3.0,2.0,3.0,3.0,-0.10494604090458506,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1
2.0,-0.03364602180085828,4.0,10.0,0.2742430347961818,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.9198293252794065,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1
2.0,-0.03202742390385154,4.0,3.0,-0.05832886507777206,3.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.14146244371565941,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,3.0,3.0,-0.07955159939761133,235.0,2.0,4.0,3.0,1.0,3.0,4.0,-0.098859973769406,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1
2.0,-0.014222847036777363,601.0,10.0,0.3746714148388155,2.0,5.0,3.0,2.0,1.0,4.0,4.0,0.08372204028596572,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1
2.0,-0.02717163021283131,2.0,3.0,-0.05299669722037484,2.0,3.0,4.0,2.0,2.0,4.0,4.0,0.022861368934175147,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,2.0,6.0,0.2980435721199283,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.004603167528637974,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1
2.0,-0.02231583652181108,2.0,3.0,-0.0402842440504212,2.0,63.0,4.0,3.0,3.0,4.0,2.0,-0.1536345779860175,213.0,1.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,1.0,3.0,-0.1252104936996948,1.0,3.0,4.0,2.0,1.0,4.0,1.0,-0.13537637658048035,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.03364602180085828,4.0,9.0,-0.07898660147894672,1.0,5.0,4.0,1.0,1.0,4.0,1.0,-0.09277390663422695,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
3.0,-0.03364602180085828,4.0,0.0,-0.09985621209962062,5.0,4.0,4.0,3.0,1.0,341.0,1.0,-0.0562575038231526,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1
4.0,-0.03688321759487177,2.0,2.0,-0.09318217418539496,1.0,2.0,4.0,4.0,2.0,1.0,2.0,-0.019741101012078256,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1
1.0,-0.020697238624804336,2.0,0.0,-0.008503111125537102,1.0,4.0,4.0,3.0,1.0,4.0,4.0,-0.0014828996065410838,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1
1.0,-0.03364602180085828,1.0,2.0,-0.029054910416962152,3.0,2.0,4.0,3.0,1.0,4.0,4.0,-0.098859973769406,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1
1.0,-0.02717163021283131,2.0,3.0,-0.06602696171957732,1.0,3.0,4.0,1.0,1.0,4.0,3.0,-0.09277390663422695,3.0,1.0,75.0,3.0,2.0,1.0,2.0,1
